"id","model","status","date","link"
"13827","T-80BV","Destroyed","02 Feb 2023","/view/13827/53741/"
"22527","T-72B3 Obr. 2016","Destroyed","01 Feb 2023","/view/22527/117461/"
"13941","T-80BV","Abandoned","01 Feb 2023","/view/13941/62271/"
"19567","T-72 *","Destroyed","31 Jan 2023","/view/19567/95778/"
"18599","T-72 *","Destroyed","31 Jan 2023","/view/18599/95590/"
"13750","Unknown tank","Destroyed","31 Jan 2023","/view/13750/53143/"
"13747","T-72B3 Obr. 2016","Abandoned","31 Jan 2023","/view/13747/110432/"
"13745","T-72B3","Destroyed","31 Jan 2023","/view/13745/52726/"
"13739","T-80BVM","Abandoned","30 Jan 2023","/view/13739/53023/"
"13680","T-80BV","Destroyed","29 Jan 2023","/view/13680/52543/"
"13681","T-80BVM Obr. 2022","Destroyed","28 Jan 2023","/view/13681/52191/"
"13676","T-80BV","Destroyed","28 Jan 2023","/view/13676/52871/"
"24129","T-80BVM","Destroyed","27 Jan 2023","/view/24129/131213/"
"13675","T-72 *","Destroyed","27 Jan 2023","/view/13675/52065/"
"13585","T-62M","Captured","27 Jan 2023","/view/13585/52146/"
"15395","T-72B3","Destroyed","26 Jan 2023","/view/15395/68227/"
"14144","T-72B3","Destroyed","26 Jan 2023","/view/14144/55213/"
"13588","T-80BV","Destroyed","26 Jan 2023","/view/13588/108697/"
"13587","T-72B","Destroyed","26 Jan 2023","/view/13587/51976/"
"13557","T-80BV","Destroyed","25 Jan 2023","/view/13557/101720/"
"13553","T-72B","Captured","25 Jan 2023","/view/13553/51869/"
"13552","T-64BV","Destroyed","25 Jan 2023","/view/13552/98034/"
"13672","T-90A","Destroyed","24 Jan 2023","/view/13672/119820/"
"13590","T-72B3","Destroyed","23 Jan 2023","/view/13590/52147/"
"13525","Unknown tank","Destroyed","22 Jan 2023","/view/13525/51479/"
"13506","T-72B3 Obr. 2016","Destroyed","21 Jan 2023","/view/13506/51591/"
"13482","T-72B","Damaged","20 Jan 2023","/view/13482/50754/"
"13442","Unknown tank","Destroyed","19 Jan 2023","/view/13442/50779/"
"13483","T-72B","Destroyed","18 Jan 2023","/view/13483/50446/"
"13324","T-72B Obr. 1989","Destroyed","17 Jan 2023","/view/13324/118784/"
"13393","T-72 *","Destroyed","16 Jan 2023","/view/13393/50122/"
"13336","T-90M 'Proryv'","Destroyed","16 Jan 2023","/view/13336/88431/"
"13332","T-72B","Destroyed","16 Jan 2023","/view/13332/102742/"
"13310","T-72B3","Captured","15 Jan 2023","/view/13310/50196/"
"13655","Unknown tank","Destroyed","14 Jan 2023","/view/13655/63289/"
"13433","T-80BV","Captured","14 Jan 2023","/view/13433/63470/"
"13380","Unknown tank","Damaged","12 Jan 2023","/view/13380/49423/"
"13253","T-80BV","Captured","12 Jan 2023","/view/13253/49395/"
"13252","T-72B","Destroyed","12 Jan 2023","/view/13252/49393/"
"13251","T-72B","Destroyed","12 Jan 2023","/view/13251/49390/"
"13157","T-80BV","Destroyed","11 Jan 2023","/view/13157/49027/"
"13154","T-72B","Destroyed","10 Jan 2023","/view/13154/49017/"
"13156","T-72B3","Destroyed","09 Jan 2023","/view/13156/49025/"
"13081","T-90S","Destroyed","09 Jan 2023","/view/13081/106341/"
"13108","T-80BVM","Captured","08 Jan 2023","/view/13108/48703/"
"13107","T-72B3","Destroyed","08 Jan 2023","/view/13107/48700/"
"13089","T-62M","Destroyed","07 Jan 2023","/view/13089/48601/"
"13054","T-80BV","Destroyed","06 Jan 2023","/view/13054/48095/"
"12994","T-80BVM","Destroyed","05 Jan 2023","/view/12994/100662/"
"12981","T-72B3 Obr. 2016","Destroyed","04 Jan 2023","/view/12981/70748/"
"12941","T-72B3 Obr. 2016","Captured","03 Jan 2023","/view/12941/47483/"
"13053","T-72B3","Damaged","02 Jan 2023","/view/13053/57755/"
"13421","T-72B3","Destroyed","01 Jan 2023","/view/13421/50686/"
"23429","T-72BA","Destroyed","31 Dec 2022","/view/23429/124548/"
"12948","T-80BV","Destroyed","31 Dec 2022","/view/12948/47410/"
"12901","T-64BV","Damaged","29 Dec 2022","/view/12901/46812/"
"12838","T-64BV","Destroyed","29 Dec 2022","/view/12838/46588/"
"12837","T-64BV","Destroyed","29 Dec 2022","/view/12837/46587/"
"13104","T-72B3 Obr. 2016","Destroyed","28 Dec 2022","/view/13104/65295/"
"12841","T-72B3 Obr. 2016","Captured","28 Dec 2022","/view/12841/46661/"
"12839","T-72B","Destroyed","28 Dec 2022","/view/12839/46590/"
"14643","T-72B3","Destroyed","27 Dec 2022","/view/14643/59031/"
"12790","T-80U","Damaged","27 Dec 2022","/view/12790/63661/"
"13055","T-80BV","Destroyed","26 Dec 2022","/view/13055/48327/"
"12793","Unknown tank","Destroyed","26 Dec 2022","/view/12793/46250/"
"12791","T-90M 'Proryv'","Destroyed","26 Dec 2022","/view/12791/46310/"
"12789","T-72 *","Destroyed","25 Dec 2022","/view/12789/46306/"
"12788","T-64BV","Destroyed","25 Dec 2022","/view/12788/65413/"
"12771","T-80BVM","Destroyed","24 Dec 2022","/view/12771/97061/"
"12770","T-72B","Destroyed","24 Dec 2022","/view/12770/46197/"
"12840","T-72B3","Destroyed","23 Dec 2022","/view/12840/46591/"
"12826","T-72B3 Obr. 2016","Destroyed","22 Dec 2022","/view/12826/46491/"
"10993","T-72B3 Obr. 2016","Destroyed","20 Dec 2022","/view/10993/45952/"
"12740","T-72 *","Destroyed","19 Dec 2022","/view/12740/45914/"
"12686","T-72B3 Obr. 2016","Destroyed","19 Dec 2022","/view/12686/44745/"
"13153","T-62M","Destroyed","18 Dec 2022","/view/13153/62216/"
"10234","T-62M","Destroyed","18 Dec 2022","/view/10234/46480/"
"12587","T-80BV","Destroyed","14 Dec 2022","/view/12587/53301/"
"12585","T-80BV","Destroyed","14 Dec 2022","/view/12585/44104/"
"12588","T-80BV","Destroyed","13 Dec 2022","/view/12588/44771/"
"12581","T-72B3","Destroyed","13 Dec 2022","/view/12581/43858/"
"12539","T-80BV","Destroyed","11 Dec 2022","/view/12539/43753/"
"12538","T-90A Obr. 2006","Destroyed","11 Dec 2022","/view/12538/50052/"
"12458","T-72BA","Destroyed","10 Dec 2022","/view/12458/43137/"
"12488","T-80BV","Damaged","09 Dec 2022","/view/12488/43320/"
"12487","T-80BV","Damaged","09 Dec 2022","/view/12487/43319/"
"12486","T-80BV","Destroyed","09 Dec 2022","/view/12486/43319/"
"12482","T-80BV","Destroyed","09 Dec 2022","/view/12482/43315/"
"14299","T-72B3","Destroyed","08 Dec 2022","/view/14299/69510/"
"12457","T-72B Obr. 1989","Destroyed","08 Dec 2022","/view/12457/43114/"
"12456","T-72B","Captured","08 Dec 2022","/view/12456/43129/"
"12454","T-72B","Destroyed","08 Dec 2022","/view/12454/43119/"
"12520","T-64BV","Destroyed","06 Dec 2022","/view/12520/43017/"
"12345","Unknown tank","Destroyed","06 Dec 2022","/view/12345/42643/"
"12344","Unknown tank","Destroyed","06 Dec 2022","/view/12344/42644/"
"12342","T-80BV","Destroyed","06 Dec 2022","/view/12342/42634/"
"11334","T-72B3","Destroyed","06 Dec 2022","/view/11334/46727/"
"13519","T-72B3","Destroyed","05 Dec 2022","/view/13519/75755/"
"12300","T-72B3","Destroyed","05 Dec 2022","/view/12300/42364/"
"12289","T-80BV","Captured","04 Dec 2022","/view/12289/42283/"
"12247","T-90M 'Proryv'","Captured","03 Dec 2022","/view/12247/120677/"
"12244","T-72B3 Obr. 2016","Captured","02 Dec 2022","/view/12244/42247/"
"12243","T-72B3","Captured","01 Dec 2022","/view/12243/41726/"
"21364","T-80BV","Destroyed","30 Nov 2022","/view/21364/108680/"
"20298","T-72B","Destroyed","30 Nov 2022","/view/20298/101332/"
"19525","T-90A","Destroyed","30 Nov 2022","/view/19525/95524/"
"19412","T-72B3","Captured","30 Nov 2022","/view/19412/94740/"
"17848","T-72B3","Destroyed","30 Nov 2022","/view/17848/85114/"
"17621","T-72B3","Destroyed","30 Nov 2022","/view/17621/83252/"
"17323","T-72B3","Destroyed","30 Nov 2022","/view/17323/81377/"
"16947","T-80UE-1","Destroyed","30 Nov 2022","/view/16947/78174/"
"16743","T-62M","Destroyed","30 Nov 2022","/view/16743/77005/"
"16604","T-72B3","Destroyed","30 Nov 2022","/view/16604/76425/"
"16346","T-80BV","Damaged","30 Nov 2022","/view/16346/73855/"
"16340","T-72BA","Destroyed","30 Nov 2022","/view/16340/73861/"
"16339","T-72B3","Destroyed","30 Nov 2022","/view/16339/73491/"
"15679","T-80BV","Destroyed","30 Nov 2022","/view/15679/75698/"
"15610","T-72B Obr. 1989","Destroyed","30 Nov 2022","/view/15610/108160/"
"15219","T-72B3 Obr. 2016","Destroyed","30 Nov 2022","/view/15219/62717/"
"15088","T-80BV","Destroyed","30 Nov 2022","/view/15088/64591/"
"14947","T-72B3","Destroyed","30 Nov 2022","/view/14947/102490/"
"14944","T-72B3","Destroyed","30 Nov 2022","/view/14944/61917/"
"14853","T-72B","Destroyed","30 Nov 2022","/view/14853/61307/"
"14653","T-72B3","Destroyed","30 Nov 2022","/view/14653/59134/"
"14165","T-72B3 Obr. 2016","Destroyed","30 Nov 2022","/view/14165/55473/"
"13744","T-72B3","Destroyed","30 Nov 2022","/view/13744/52723/"
"13254","T-90S","Destroyed","30 Nov 2022","/view/13254/112552/"
"13158","T-80BV","Destroyed","30 Nov 2022","/view/13158/49029/"
"13155","T-72B Obr. 1989","Destroyed","30 Nov 2022","/view/13155/49022/"
"12904","T-90M 'Proryv'","Damaged","30 Nov 2022","/view/12904/46869/"
"12687","T-80BV","Destroyed","30 Nov 2022","/view/12687/48374/"
"12204","T-72B3","Destroyed","30 Nov 2022","/view/12204/44140/"
"12127","T-80BV","Destroyed","28 Nov 2022","/view/12127/41174/"
"12126","T-72B","Captured","28 Nov 2022","/view/12126/41171/"
"12480","T-72B3 Obr. 2016","Destroyed","26 Nov 2022","/view/12480/43309/"
"12293","T-80BV","Destroyed","26 Nov 2022","/view/12293/59178/"
"12058","T-80BV","Destroyed","26 Nov 2022","/view/12058/40663/"
"15240","T-62M","Captured","25 Nov 2022","/view/15240/67802/"
"11978","Unknown tank","Destroyed","25 Nov 2022","/view/11978/40416/"
"11968","T-80BVM","Captured","24 Nov 2022","/view/11968/40373/"
"13455","T-72B3 Obr. 2016","Destroyed","23 Nov 2022","/view/13455/50822/"
"12085","T-80BV","Destroyed","23 Nov 2022","/view/12085/118580/"
"11939","T-80BV","Destroyed","23 Nov 2022","/view/11939/40220/"
"16406","T-80BV","Destroyed","22 Nov 2022","/view/16406/76715/"
"14656","T-90M 'Proryv'","Destroyed","22 Nov 2022","/view/14656/82200/"
"12521","T-90A","Destroyed","20 Nov 2022","/view/12521/43227/"
"11971","T-64BV","Destroyed","20 Nov 2022","/view/11971/40825/"
"11885","T-80BV","Destroyed","20 Nov 2022","/view/11885/39914/"
"11884","T-80BV","Destroyed","19 Nov 2022","/view/11884/39930/"
"11883","T-72B3","Destroyed","18 Nov 2022","/view/11883/39907/"
"11881","T-62MV","Destroyed","18 Nov 2022","/view/11881/39192/"
"11841","T-72B","Destroyed","18 Nov 2022","/view/11841/39127/"
"11840","T-62MV","Captured","18 Nov 2022","/view/11840/39118/"
"11779","T-72B3 Obr. 2016","Damaged","17 Nov 2022","/view/11779/38906/"
"12894","T-62M","Destroyed","16 Nov 2022","/view/12894/66586/"
"11780","T-72B3 Obr. 2016","Captured","16 Nov 2022","/view/11780/38908/"
"13083","T-62M","Destroyed","15 Nov 2022","/view/13083/65877/"
"12029","T-80BV","Captured","15 Nov 2022","/view/12029/40591/"
"11839","T-62M","Captured","15 Nov 2022","/view/11839/39115/"
"11748","Unknown tank","Destroyed","15 Nov 2022","/view/11748/38653/"
"11746","T-72B","Destroyed","15 Nov 2022","/view/11746/38736/"
"11745","T-62MV","Captured","15 Nov 2022","/view/11745/38734/"
"11744","T-62M","Captured","15 Nov 2022","/view/11744/38733/"
"10987","T-72B3 Obr. 2016","Captured","15 Nov 2022","/view/10987/75414/"
"20683","T-80BV","Destroyed","13 Nov 2022","/view/20683/119159/"
"20682","T-72 *","Destroyed","13 Nov 2022","/view/20682/103652/"
"11655","T-80BV","Captured","13 Nov 2022","/view/11655/61710/"
"11654","T-72B3 Obr. 2016","Captured","13 Nov 2022","/view/11654/38361/"
"11653","T-72B3","Captured","13 Nov 2022","/view/11653/38538/"
"11649","T-62 Obr. 1967","Captured","13 Nov 2022","/view/11649/38350/"
"11626","T-62M","Destroyed","13 Nov 2022","/view/11626/38698/"
"11623","T-72B3","Destroyed","13 Nov 2022","/view/11623/38707/"
"15107","T-72B","Damaged","12 Nov 2022","/view/15107/62853/"
"11551","T-62M","Captured","12 Nov 2022","/view/11551/66840/"
"11541","T-72BA","Destroyed","12 Nov 2022","/view/11541/38110/"
"11548","T-72B3 Obr. 2016","Destroyed","11 Nov 2022","/view/11548/53024/"
"11530","T-72B3","Destroyed","11 Nov 2022","/view/11530/52883/"
"11517","T-80BVM","Destroyed","11 Nov 2022","/view/11517/67470/"
"11508","T-80BVM","Destroyed","11 Nov 2022","/view/11508/37899/"
"11502","T-62M","Captured","11 Nov 2022","/view/11502/43848/"
"11498","T-62MV","Captured","11 Nov 2022","/view/11498/37876/"
"11497","T-62MV","Captured","11 Nov 2022","/view/11497/37875/"
"11494","T-80BV","Destroyed","11 Nov 2022","/view/11494/37859/"
"11488","T-80BV","Destroyed","11 Nov 2022","/view/11488/37840/"
"11481","T-80BV","Destroyed","11 Nov 2022","/view/11481/114111/"
"20554","T-72B Obr. 1989","Destroyed","10 Nov 2022","/view/20554/102751/"
"16155","T-72B","Destroyed","10 Nov 2022","/view/16155/72170/"
"13090","T-80BV","Captured","10 Nov 2022","/view/13090/115704/"
"12357","T-72B3","Destroyed","10 Nov 2022","/view/12357/51509/"
"12016","T-72B","Destroyed","10 Nov 2022","/view/12016/67299/"
"11707","T-80BV","Destroyed","10 Nov 2022","/view/11707/43287/"
"11706","T-80BV","Destroyed","10 Nov 2022","/view/11706/134423/"
"11652","T-72B3","Destroyed","10 Nov 2022","/view/11652/61472/"
"11423","T-80BVM","Destroyed","10 Nov 2022","/view/11423/37250/"
"11422","T-72B3","Captured","10 Nov 2022","/view/11422/37247/"
"11386","T-64BV","Damaged","10 Nov 2022","/view/11386/37091/"
"23145","T-62M","Destroyed","09 Nov 2022","/view/23145/121709/"
"23144","T-62M","Damaged","09 Nov 2022","/view/23144/121710/"
"17847","T-72B3 Obr. 2016","Destroyed","09 Nov 2022","/view/17847/85130/"
"11396","T-72 *","Destroyed","09 Nov 2022","/view/11396/37181/"
"11393","T-62M","Damaged","09 Nov 2022","/view/11393/121715/"
"11392","T-62M","Destroyed","09 Nov 2022","/view/11392/77153/"
"11384","T-80BV","Destroyed","09 Nov 2022","/view/11384/37082/"
"11378","T-72B3","Destroyed","09 Nov 2022","/view/11378/37065/"
"11336","T-80BV","Destroyed","08 Nov 2022","/view/11336/36896/"
"11333","T-72B3","Destroyed","08 Nov 2022","/view/11333/36828/"
"14572","T-80U","Captured","07 Nov 2022","/view/14572/106359/"
"11338","T-72 *","Destroyed","07 Nov 2022","/view/11338/36901/"
"11337","T-80U","Captured","07 Nov 2022","/view/11337/37029/"
"11285","T-72B","Destroyed","07 Nov 2022","/view/11285/110752/"
"11281","T-80BV","Destroyed","07 Nov 2022","/view/11281/36557/"
"11280","T-72B3 Obr. 2016","Destroyed","07 Nov 2022","/view/11280/36666/"
"11277","T-72B3","Captured","07 Nov 2022","/view/11277/49185/"
"11275","T-72B3","Captured","07 Nov 2022","/view/11275/46385/"
"11272","T-72B","Destroyed","07 Nov 2022","/view/11272/36647/"
"12028","T-72B3","Destroyed","06 Nov 2022","/view/12028/40585/"
"11229","T-80BV","Damaged","06 Nov 2022","/view/11229/36406/"
"11227","T-80BV","Destroyed","05 Nov 2022","/view/11227/36401/"
"11224","T-72 *","Destroyed","05 Nov 2022","/view/11224/36387/"
"11284","T-80BVM","Destroyed","04 Nov 2022","/view/11284/36674/"
"11283","T-80BV","Damaged","04 Nov 2022","/view/11283/36673/"
"11215","T-72B3","Destroyed","04 Nov 2022","/view/11215/36289/"
"11198","T-80BV","Destroyed","04 Nov 2022","/view/11198/126264/"
"11273","T-72B3","Destroyed","03 Nov 2022","/view/11273/43853/"
"11193","T-72B3 Obr. 2016","Captured","03 Nov 2022","/view/11193/35415/"
"11186","T-80BVM","Destroyed","03 Nov 2022","/view/11186/35407/"
"11282","T-80BV","Destroyed","02 Nov 2022","/view/11282/36670/"
"11184","T-72B3 Obr. 2016","Captured","02 Nov 2022","/view/11184/35404/"
"11144","T-80BV","Destroyed","02 Nov 2022","/view/11144/35290/"
"14483","T-80BV","Captured","01 Nov 2022","/view/14483/57995/"
"11116","T-80BV","Captured","01 Nov 2022","/view/11116/35062/"
"11105","T-72B","Destroyed","01 Nov 2022","/view/11105/35039/"
"19039","T-72B Obr. 1989","Destroyed","31 Oct 2022","/view/19039/92635/"
"18305","T-80BV","Captured","31 Oct 2022","/view/18305/87181/"
"17674","T-80BV","Captured","31 Oct 2022","/view/17674/83754/"
"15999","T-80 *","Destroyed","31 Oct 2022","/view/15999/69726/"
"15936","T-80 *","Destroyed","31 Oct 2022","/view/15936/69713/"
"15119","T-72B3 Obr. 2016","Destroyed","31 Oct 2022","/view/15119/117784/"
"14880","T-80BV","Captured","31 Oct 2022","/view/14880/60857/"
"14392","T-80BV","Captured","31 Oct 2022","/view/14392/56381/"
"13678","T-80BV","Destroyed","31 Oct 2022","/view/13678/52194/"
"13484","T-80BV","Captured","31 Oct 2022","/view/13484/50764/"
"13381","T-72B","Destroyed","31 Oct 2022","/view/13381/50434/"
"12949","Unknown tank","Destroyed","31 Oct 2022","/view/12949/47411/"
"12536","T-72B3 Obr. 2016","Destroyed","31 Oct 2022","/view/12536/43747/"
"12535","T-72B3 Obr. 2016","Destroyed","31 Oct 2022","/view/12535/43744/"
"11048","T-80BV","Damaged","31 Oct 2022","/view/11048/34842/"
"11047","T-80BV","Damaged","31 Oct 2022","/view/11047/34838/"
"11045","T-72B3","Damaged","31 Oct 2022","/view/11045/34618/"
"11044","T-72BA","Captured","31 Oct 2022","/view/11044/43191/"
"16584","T-72B","Destroyed","30 Oct 2022","/view/16584/75628/"
"12452","T-62M","Destroyed","30 Oct 2022","/view/12452/113978/"
"12451","T-62M","Destroyed","30 Oct 2022","/view/12451/113978/"
"11046","T-72B3 Obr. 2016","Destroyed","29 Oct 2022","/view/11046/56291/"
"10989","T-80BV","Destroyed","29 Oct 2022","/view/10989/34843/"
"10986","T-80BV","Destroyed","29 Oct 2022","/view/10986/34095/"
"12561","T-72B3","Destroyed","28 Oct 2022","/view/12561/43782/"
"11915","T-80BV","Destroyed","28 Oct 2022","/view/11915/40029/"
"10972","T-90M 'Proryv'","Damaged","28 Oct 2022","/view/10972/33982/"
"10967","T-80BV","Destroyed","28 Oct 2022","/view/10967/42225/"
"10963","T-62M","Captured","28 Oct 2022","/view/10963/33868/"
"10931","Unknown tank","Destroyed","27 Oct 2022","/view/10931/33546/"
"10930","Unknown tank","Destroyed","27 Oct 2022","/view/10930/33517/"
"10929","T-80U","Captured","27 Oct 2022","/view/10929/33545/"
"11026","T-72 *","Damaged","26 Oct 2022","/view/11026/33572/"
"10886","T-80BV","Captured","26 Oct 2022","/view/10886/33203/"
"10885","T-80BV","Damaged","26 Oct 2022","/view/10885/33230/"
"10884","T-80BV","Destroyed","26 Oct 2022","/view/10884/21860/"
"10846","T-72 *","Destroyed","25 Oct 2022","/view/10846/33079/"
"10845","T-72B3","Damaged","25 Oct 2022","/view/10845/33078/"
"13501","T-72B3","Captured","24 Oct 2022","/view/13501/33981/"
"11466","T-72B3","Destroyed","24 Oct 2022","/view/11466/32990/"
"11463","T-72B","Destroyed","24 Oct 2022","/view/11463/35788/"
"10804","T-72B3 Obr. 2016","Destroyed","24 Oct 2022","/view/10804/32836/"
"10803","T-80BV","Destroyed","24 Oct 2022","/view/10803/32836/"
"10802","T-62M","Captured","24 Oct 2022","/view/10802/39908/"
"10842","T-80BV","Captured","23 Oct 2022","/view/10842/32994/"
"10761","T-80BVM","Captured","23 Oct 2022","/view/10761/32559/"
"10760","T-80BV","Captured","23 Oct 2022","/view/10760/33509/"
"11020","T-72B3 Obr. 2016","Destroyed","22 Oct 2022","/view/11020/120093/"
"10759","T-72B3 Obr. 2016","Captured","22 Oct 2022","/view/10759/32572/"
"10725","T-72B3","Destroyed","22 Oct 2022","/view/10725/131773/"
"10724","T-64BV","Destroyed","22 Oct 2022","/view/10724/36110/"
"11018","T-72B3 Obr. 2016","Destroyed","21 Oct 2022","/view/11018/34380/"
"10810","T-62MV","Captured","21 Oct 2022","/view/10810/32844/"
"10697","T-72 *","Damaged","21 Oct 2022","/view/10697/31566/"
"10839","T-72B3","Destroyed","20 Oct 2022","/view/10839/32461/"
"10675","Unknown tank","Destroyed","20 Oct 2022","/view/10675/31368/"
"10674","Unknown tank","Destroyed","20 Oct 2022","/view/10674/31366/"
"10673","T-80BV","Destroyed","20 Oct 2022","/view/10673/31365/"
"13637","T-72B","Destroyed","19 Oct 2022","/view/13637/50448/"
"10676","T-80BV","Captured","19 Oct 2022","/view/10676/31394/"
"10638","T-80BVM","Captured","19 Oct 2022","/view/10638/31110/"
"10626","T-62MV","Captured","19 Oct 2022","/view/10626/32950/"
"10582","T-62M","Captured","18 Oct 2022","/view/10582/63731/"
"10581","T-62M","Captured","18 Oct 2022","/view/10581/88284/"
"10560","T-80BVM","Destroyed","18 Oct 2022","/view/10560/30743/"
"15023","T-80BV","Destroyed","17 Oct 2022","/view/15023/62319/"
"12019","T-72B","Destroyed","17 Oct 2022","/view/12019/39659/"
"10788","T-62MV","Destroyed","17 Oct 2022","/view/10788/90654/"
"10515","T-80BVM","Captured","17 Oct 2022","/view/10515/30511/"
"10442","T-62M","Destroyed","17 Oct 2022","/view/10442/55801/"
"10428","T-72B3 Obr. 2016","Captured","17 Oct 2022","/view/10428/41020/"
"10339","T-80BV","Destroyed","16 Oct 2022","/view/10339/51711/"
"10338","T-80BV","Destroyed","16 Oct 2022","/view/10338/51712/"
"10335","T-80BV","Destroyed","16 Oct 2022","/view/10335/120527/"
"10315","Unknown tank","Destroyed","15 Oct 2022","/view/10315/29339/"
"10314","T-62M","Captured","15 Oct 2022","/view/10314/29336/"
"10304","T-72B","Destroyed","15 Oct 2022","/view/10304/29232/"
"10300","T-72B3 Obr. 2016","Captured","14 Oct 2022","/view/10300/37019/"
"10252","Unknown tank","Destroyed","14 Oct 2022","/view/10252/28947/"
"10251","Unknown tank","Destroyed","14 Oct 2022","/view/10251/29069/"
"10248","T-72B3 Obr. 2016","Captured","14 Oct 2022","/view/10248/29068/"
"10247","T-72B3","Destroyed","14 Oct 2022","/view/10247/120203/"
"10245","T-72B","Captured","14 Oct 2022","/view/10245/29159/"
"10237","T-72B3 Obr. 2016","Captured","14 Oct 2022","/view/10237/28939/"
"10235","T-62M","Captured","14 Oct 2022","/view/10235/28996/"
"10331","T-80BV","Destroyed","13 Oct 2022","/view/10331/120249/"
"10224","T-80BVM","Destroyed","13 Oct 2022","/view/10224/28917/"
"11529","T-62M","Captured","12 Oct 2022","/view/11529/113897/"
"10789","T-72B3","Destroyed","11 Oct 2022","/view/10789/36318/"
"10169","T-72AV","Captured","11 Oct 2022","/view/10169/28656/"
"10141","T-80BVM","Damaged","11 Oct 2022","/view/10141/28696/"
"23935","T-80BV","Destroyed","10 Oct 2022","/view/23935/67993/"
"10137","T-62M","Captured","10 Oct 2022","/view/10137/29153/"
"10136","T-62M","Captured","10 Oct 2022","/view/10136/28687/"
"10087","T-80BV","Captured","10 Oct 2022","/view/10087/28545/"
"10080","T-62M","Captured","10 Oct 2022","/view/10080/32968/"
"10085","T-72B3 Obr. 2016","Destroyed","09 Oct 2022","/view/10085/28544/"
"9999","T-80BVM","Captured","09 Oct 2022","/view/9999/44254/"
"9998","T-80BV","Captured","09 Oct 2022","/view/9998/27436/"
"9996","T-80BV","Destroyed","09 Oct 2022","/view/9996/27383/"
"9995","T-72B","Destroyed","09 Oct 2022","/view/9995/28542/"
"9991","T-72BA","Captured","09 Oct 2022","/view/9991/27324/"
"9990","T-62M","Captured","09 Oct 2022","/view/9990/27378/"
"9922","T-72B","Captured","08 Oct 2022","/view/9922/26226/"
"20286","T-62M","Destroyed","07 Oct 2022","/view/20286/101687/"
"10225","T-80BV","Destroyed","07 Oct 2022","/view/10225/28913/"
"9921","T-62M","Captured","07 Oct 2022","/view/9921/47196/"
"9857","T-80BV","Captured","07 Oct 2022","/view/9857/25188/"
"9851","T-62MV","Captured","07 Oct 2022","/view/9851/38559/"
"9850","T-62M","Captured","07 Oct 2022","/view/9850/25178/"
"14650","T-62M","Captured","06 Oct 2022","/view/14650/58670/"
"10795","T-72B3","Destroyed","06 Oct 2022","/view/10795/30496/"
"9838","Unknown tank","Destroyed","06 Oct 2022","/view/9838/24993/"
"9837","T-90S","Destroyed","06 Oct 2022","/view/9837/47686/"
"9836","T-72B3","Destroyed","06 Oct 2022","/view/9836/24982/"
"9832","T-80BVM","Captured","06 Oct 2022","/view/9832/28567/"
"9805","T-62M","Captured","06 Oct 2022","/view/9805/130153/"
"9804","T-62M","Captured","06 Oct 2022","/view/9804/24907/"
"9803","T-62MV","Destroyed","06 Oct 2022","/view/9803/69337/"
"13335","T-90A","Destroyed","05 Oct 2022","/view/13335/125555/"
"10718","T-80U","Captured","05 Oct 2022","/view/10718/28123/"
"9808","T-72B3","Captured","05 Oct 2022","/view/9808/24935/"
"9807","T-72B","Captured","05 Oct 2022","/view/9807/24924/"
"9806","T-72B","Captured","05 Oct 2022","/view/9806/24918/"
"9757","T-80BV","Captured","05 Oct 2022","/view/9757/28131/"
"9756","T-80BV","Captured","05 Oct 2022","/view/9756/24731/"
"9755","T-80BV","Captured","05 Oct 2022","/view/9755/24728/"
"9754","T-72B3","Captured","05 Oct 2022","/view/9754/24687/"
"9753","T-72B3","Destroyed","05 Oct 2022","/view/9753/24736/"
"9752","T-62M","Captured","05 Oct 2022","/view/9752/24686/"
"9727","Unknown tank","Destroyed","05 Oct 2022","/view/9727/24583/"
"9726","T-80BVM","Captured","05 Oct 2022","/view/9726/24570/"
"9725","T-80BVM","Captured","05 Oct 2022","/view/9725/24581/"
"9724","T-80BVM","Destroyed","05 Oct 2022","/view/9724/61729/"
"9723","T-72B3 Obr. 2016","Captured","05 Oct 2022","/view/9723/28657/"
"9719","T-62M","Captured","05 Oct 2022","/view/9719/37171/"
"9718","T-62M","Captured","05 Oct 2022","/view/9718/24608/"
"10226","T-80BV","Destroyed","04 Oct 2022","/view/10226/42703/"
"9722","T-72B3 Obr. 2016","Destroyed","04 Oct 2022","/view/9722/24521/"
"9708","T-72B3 Obr. 2016","Captured","04 Oct 2022","/view/9708/24449/"
"9675","T-80BVM","Captured","04 Oct 2022","/view/9675/24400/"
"9667","T-62MV","Captured","04 Oct 2022","/view/9667/40140/"
"9666","T-62M","Captured","04 Oct 2022","/view/9666/127037/"
"9664","T-62M","Captured","04 Oct 2022","/view/9664/24367/"
"9662","T-62M","Captured","04 Oct 2022","/view/9662/73374/"
"9923","T-72BA","Destroyed","03 Oct 2022","/view/9923/29452/"
"9665","T-62M","Captured","03 Oct 2022","/view/9665/24317/"
"9613","T-80BV","Captured","03 Oct 2022","/view/9613/24453/"
"9609","T-72BA","Captured","03 Oct 2022","/view/9609/27439/"
"9608","T-62M","Captured","03 Oct 2022","/view/9608/37187/"
"14168","T-72BA","Captured","02 Oct 2022","/view/14168/23966/"
"10168","T-80BV","Destroyed","02 Oct 2022","/view/10168/28725/"
"9855","T-72B","Captured","02 Oct 2022","/view/9855/33144/"
